1728,Terry Hill,2016-04-05 13:17:20,Poland,+48 271 791 4530,14
1729,Stephen Marsh,2016-04-30 18:57:46,Poland,+48 447 910 7644,8
1730,Stephanie Barber,2016-12-23 18:12:16,The Netherlands,+31 282 197 2956,6
1731,Douglas Waters,2016-10-16 15:36:20,Poland,+48 430 619 8208,5
1732,Bryan Henderson,2016-07-05 00:40:12,France,+33 371 284 7629,9
1733,Ruth Medina,2014-10-28 23:07:21,Poland,+48 202 692 1561,8
1734,Sarah Barron,2015-01-07 11:07:08,Germany,+49 254 924 5274,13
1735,Christopher Colon,2015-10-16 12:31:57,Austria,+43 349 345 3766,15
1736,Dr. Scott Steele,2014-01-09 01:19:19,France,+33 492 338 2258,2
1737,Kevin Goodwin,2016-09-06 19:56:34,France,+33 224 771 4602,9
1738,Sarah Ellis,2016-02-05 05:28:49,Poland,+48 245 919 1736,3
1739,Debra Knapp,2013-07-14 23:13:51,Germany,+49 328 649 2817,5
1740,Glen Taylor,2013-12-27 14:00:12,France,+33 259 485 6936,7
1741,Michael Jefferson,2017-05-19 09:53:41,The Netherlands,+31 270 290 3506,5
1742,Jaime White,2016-02-22 10:12:06,Austria,+43 480 155 2244,14
1743,Oscar Harris,2015-03-29 15:07:39,France,+33 426 134 1726,11
1744,Victoria Alvarez,2015-06-23 05:35:24,Poland,+48 258 113 5797,2
1745,Sandra Velez,2017-03-07 07:42:15,France,+33 267 812 3567,12
1746,Margaret Cobb,2014-04-13 06:41:53,France,+33 328 123 7458,11
1747,Cindy Miller,2017-10-10 14:25:19,Poland,+48 429 525 2697,8
1748,Karen Skinner,2014-03-30 06:11:56,France,+33 382 437 5538,14
1749,Mariah Allen,2015-03-20 05:02:43,Poland,+48 423 530 5934,9
1750,Laura Hanna,2013-08-19 07:48:02,Belgium,+32 449 757 4824,14
1751,Troy Martin,2016-07-26 06:41:15,Belgium,+32 270 911 5386,7
1752,Lacey Miller,2013-02-19 18:37:11,Poland,+48 486 710 1719,4
1753,Russell Russell,2016-05-26 20:02:08,Poland,+48 214 647 9449,5
1754,Anthony Cruz,2014-10-10 06:05:20,Germany,+49 420 270 2201,12
1755,Wendy Santos,2016-01-21 19:50:20,Poland,+48 375 110 5970,2
1756,Chelsea Hudson,2014-02-21 18:39:55,France,+33 246 996 6852,0
1757,Brandon Martinez,2015-08-06 06:12:40,France,+33 284 118 5521,0
1758,Vincent Hayes,2016-01-12 06:37:37,France,+33 274 780 2681,6
1759,Christina Patterson,2015-11-24 07:54:44,Germany,+49 286 407 7120,12
1760,Julia Johnson,2016-11-19 09:21:11,The Netherlands,+31 246 846 4679,14
1761,Sandra Harmon,2017-12-05 20:01:48,France,+33 479 432 9927,1
1762,Cody Barnes,2017-03-07 06:02:45,Austria,+43 281 908 4317,8
1763,Denise Solomon,2017-10-09 03:10:32,The Netherlands,+31 333 653 4496,2
1764,Kevin Vega,2015-06-10 15:12:50,Belgium,+32 281 475 1735,4
1765,Margaret Benjamin,2015-03-29 14:44:56,The Netherlands,+31 425 422 4421,13
1766,Ann Villanueva,2015-01-17 13:39:03,Belgium,+32 432 702 7457,3
1767,Jessica Petty,2015-03-05 06:12:54,Belgium,+32 245 291 6517,8
1768,Courtney Burke,2016-11-19 11:48:13,Poland,+48 261 288 5709,0
1769,Joseph Estes,2017-01-27 22:43:57,France,+33 373 568 1871,8
1770,Julie Flores,2014-08-27 00:35:28,The Netherlands,+31 478 775 4156,14
1771,Adam Pineda,2014-07-16 17:37:12,The Netherlands,+31 411 515 1937,13
1772,Dr. Patrick Galvan,2017-01-21 07:00:19,Poland,+48 330 703 5128,10
1773,Melanie Kim,2015-03-21 09:42:15,Germany,+49 473 304 1782,7
1774,Ashley Thompson DDS,2016-05-15 12:23:57,Poland,+48 424 608 4811,9
1775,Sherry Larson DVM,2017-12-18 00:54:16,The Netherlands,+31 223 289 3645,7
1776,Allison Brown,2013-11-18 08:28:17,Poland,+48 314 149 4168,7
1777,Teresa Diaz,2013-06-08 01:50:58,Germany,+49 403 557 1418,8
1778,Cody Moore,2015-03-10 17:10:03,Poland,+48 196 995 4113,14
1779,Kelly Smith,2014-11-28 09:11:36,Austria,+43 336 777 1773,0
1780,Kristen Anderson,2016-03-04 01:35:18,Belgium,+32 480 483 5247,10
1781,Tony Clarke,2016-01-26 14:47:55,Poland,+48 200 835 4677,10
1782,Ruth Robinson,2013-06-22 20:44:18,The Netherlands,+31 401 747 2452,4
1783,Daniel Yates,2013-08-03 06:45:33,France,+33 274 321 5780,10
1784,Patrick Salinas,2014-06-08 16:53:30,The Netherlands,+31 320 443 7609,1
1785,Melanie Combs,2014-07-27 07:35:00,Germany,+49 300 199 1299,0
1786,Vincent Klein,2015-06-01 21:14:09,Poland,+48 492 299 7626,11
1787,Joshua Gray,2013-12-18 23:49:52,Germany,+49 384 865 7345,13
1788,Sue Holt,2013-12-08 09:46:25,France,+33 315 190 9140,1
1789,Maria Burns,2014-05-12 12:32:25,Belgium,+32 341 208 6510,7
1790,Justin Huffman,2013-07-23 12:36:32,Austria,+43 281 435 7017,3
1791,Amanda Burns,2017-11-10 09:31:19,France,+33 475 704 5120,4
1792,Matthew Lester,2016-02-05 23:13:59,Germany,+49 353 601 2977,10
1793,Jonathan Richards,2015-03-30 22:50:40,France,+33 495 334 9730,0
1794,Charles Valentine,2017-02-20 16:24:51,Poland,+48 411 384 5261,6
1795,Alex Hernandez,2015-12-12 02:55:42,Poland,+48 472 686 7770,4
1796,Kristin Garcia,2016-11-08 03:13:09,Germany,+49 460 538 5114,15
1797,Mark Peters,2017-01-18 01:18:55,Poland,+48 380 112 5529,9
1798,Stephanie Smith,2015-04-25 11:49:14,Austria,+43 203 232 3770,2
1799,Joshua Spears,2014-08-31 16:55:44,The Netherlands,+31 337 648 3255,13
1800,John Richardson,2017-01-24 12:02:54,Germany,+49 346 678 5405,15
1801,Kristopher Johnson,2015-07-25 17:57:51,Poland,+48 390 935 1812,4
1802,Adam Miller,2013-07-24 21:10:06,The Netherlands,+31 234 486 2980,3
1803,Diane Gibson,2016-02-20 17:40:15,The Netherlands,+31 253 624 8008,0
1804,Cynthia Potts,2016-11-02 21:34:09,Poland,+48 467 378 9708,15
1805,Mario Ramsey,2013-01-30 14:34:22,Belgium,+32 278 740 2314,14
1806,Jeremiah Berg,2013-01-23 00:27:51,Poland,+48 361 690 8333,15
1807,Amanda Barnes,2013-03-06 01:15:56,Germany,+49 384 187 6088,9
1808,Katherine Lyons,2013-02-21 04:50:07,Poland,+48 498 599 2740,11
1809,Jamie Wood,2014-11-17 11:18:06,Belgium,+32 318 303 2143,9
1810,Kelly Mcdowell,2017-03-17 21:46:29,Belgium,+32 399 819 6885,4
1811,Heather Gonzales,2013-12-21 13:58:02,Austria,+43 409 533 3951,4
1812,Rachel Brown,2015-08-05 07:08:06,Germany,+49 248 891 2364,13
1813,John Long,2017-04-03 03:22:47,France,+33 376 242 9251,11
1814,Rachel Green,2013-04-18 13:06:01,The Netherlands,+31 325 601 3551,1
1815,Robert Molina,2014-12-12 16:20:48,France,+33 256 176 8197,10
1816,Larry Watkins,2014-04-19 02:46:26,The Netherlands,+31 386 695 2649,7
1817,Kristen Turner,2016-01-20 06:45:05,Germany,+49 371 896 4146,6
1818,Sandra Lamb,2017-04-24 07:37:19,Austria,+43 387 793 1745,2
1819,Evelyn Robinson,2013-12-19 14:48:27,France,+33 451 810 1911,1
1820,Scott Patel,2017-05-02 08:20:24,The Netherlands,+31 255 119 1074,15
1821,Erin Lee,2014-02-18 07:05:33,Belgium,+32 476 237 7302,9
1822,Christine Sloan,2014-05-24 21:07:25,France,+33 299 600 9845,2
1823,Sarah Olsen,2013-10-25 01:32:31,France,+33 321 542 6270,6
1824,Carl Lopez,2015-03-09 13:48:30,Belgium,+32 198 588 5968,13
1825,Elizabeth Snyder,2013-06-20 02:03:23,Belgium,+32 369 870 4909,14
1826,Luis Bryant,2016-04-06 21:39:52,Austria,+43 374 933 1556,2
1827,Carly Taylor,2015-05-26 18:20:33,Germany,+49 295 709 1183,7
1828,Timothy Nelson,2013-12-03 14:35:06,France,+33 231 557 7543,0
1829,Paul Jordan,2015-01-15 21:28:30,Germany,+49 267 811 8398,13
1830,Daniel Wheeler,2014-05-10 15:40:11,Austria,+43 395 666 8110,6
1831,Susan Castro,2014-06-18 01:35:13,Austria,+43 262 264 2956,0
1832,Michael Calhoun,2016-09-04 16:33:03,Germany,+49 417 146 4722,8
1833,Steven Gonzalez,2015-06-30 23:54:26,Germany,+49 277 217 3578,14
1834,Craig Craig,2014-10-09 17:27:47,Germany,+49 212 975 6209,0
1835,Stephen Payne,2017-10-28 23:38:18,Belgium,+32 254 198 1822,12
1836,Monica Adams,2015-03-18 05:12:58,France,+33 243 888 3280,10
1837,Caleb Patton,2015-12-21 15:14:07,Poland,+48 364 127 2200,9
1838,Eddie Griffin,2013-12-23 18:24:37,The Netherlands,+31 279 780 7001,5
1839,Kimberly Wilson,2013-02-04 11:21:31,The Netherlands,+31 431 282 2744,10
1840,Scott Smith,2014-04-28 10:36:42,Poland,+48 302 522 8127,3
1841,Tina Clark,2014-11-15 11:05:40,France,+33 276 978 3314,14
1842,Daniel Avery,2013-01-19 15:16:21,The Netherlands,+31 337 743 3451,3
1843,Joanne Duke,2015-07-04 17:17:35,Austria,+43 496 745 7512,6
1844,Kelly Farrell,2015-11-10 11:08:17,Germany,+49 434 900 7152,12
1845,Lisa Dean,2015-04-14 05:17:13,France,+33 347 224 9976,6
1846,Whitney Foster,2017-09-07 06:15:37,Belgium,+32 298 990 4692,10
1847,Bill Moreno,2017-05-30 03:50:22,Austria,+43 430 362 3760,5
1848,Matthew Stewart,2013-07-09 06:57:26,Poland,+48 392 819 2301,0
1849,Scott Huynh,2016-10-03 19:35:08,Germany,+49 417 459 6591,10
1850,Ryan Evans,2015-07-28 22:17:42,The Netherlands,+31 261 128 4848,10
1851,Bradley Leonard,2016-10-24 15:34:32,Belgium,+32 288 419 4328,2
1852,Kyle Taylor,2016-03-14 19:05:55,Austria,+43 304 391 3556,9
1853,Samantha Anderson,2014-11-04 16:28:54,Germany,+49 219 340 5074,15
1854,Lauren Bennett,2016-01-01 12:59:23,Poland,+48 190 128 9261,9
1855,Jon Moore,2015-05-29 05:32:02,Austria,+43 192 776 4464,5
1856,Dylan Caldwell,2013-04-01 21:13:36,The Netherlands,+31 201 719 7684,2
1857,Kevin Aguilar Jr.,2013-07-26 20:33:05,The Netherlands,+31 220 977 7086,10
1858,James Watkins,2013-09-29 03:53:17,France,+33 280 309 6356,8
1859,Anna Lopez,2016-07-24 23:26:40,Poland,+48 217 271 3977,7
1860,Natasha Douglas,2016-04-22 08:03:12,Germany,+49 292 511 1865,11
1861,Chris James,2017-08-05 21:23:33,Belgium,+32 243 530 4957,2
1862,Jerome Thompson,2017-02-18 12:58:51,Austria,+43 428 247 4468,0
1863,Deanna Garcia,2016-04-03 23:16:41,Austria,+43 351 546 4134,6
1864,Lisa English,2013-12-03 02:09:50,The Netherlands,+31 332 555 9555,0
1865,Michael Hughes,2015-07-05 14:21:42,The Netherlands,+31 307 865 5933,5
1866,Joel Saunders,2015-10-28 16:02:19,Poland,+48 293 242 5042,3
1867,Kimberly Palmer,2014-08-02 12:43:16,Germany,+49 210 160 2443,5
1868,Laura Patton,2014-03-04 14:23:08,Germany,+49 278 528 1388,6
1869,Bryan Butler,2016-11-07 18:36:11,France,+33 477 939 4375,8
1870,Heather Ryan,2013-08-04 17:34:48,Belgium,+32 499 816 7042,15
1871,Elizabeth Lopez,2015-08-03 02:34:50,The Netherlands,+31 394 944 5613,7
1872,Wyatt Richardson,2017-09-08 01:53:30,Germany,+49 303 207 3734,5
1873,Anna Ellis,2016-08-31 19:53:39,France,+33 425 606 2277,3
1874,Mary Jensen,2014-01-22 18:17:24,France,+33 305 153 3210,4
1875,Jaime Alvarez,2015-10-17 22:56:03,Germany,+49 441 208 9858,3
1876,Anthony Dominguez,2017-11-23 13:06:18,Germany,+49 264 472 6536,15
1877,Juan Williams,2016-05-31 20:56:44,Germany,+49 205 375 2326,14
1878,Linda Hensley,2014-01-28 08:03:52,The Netherlands,+31 465 529 9243,1
1879,Travis White,2013-03-20 07:42:33,Austria,+43 251 299 8387,2
1880,Michael Johnson,2017-12-22 16:49:12,Germany,+49 338 419 3386,0
1881,Samantha Johnson,2015-08-15 20:56:03,Belgium,+32 335 794 9429,6
1882,Erin Roy,2015-03-06 17:30:08,Belgium,+32 212 849 4117,7
1883,Jordan Johnson,2013-07-03 14:50:03,Poland,+48 257 231 7933,4
1884,Megan Peterson,2015-12-09 22:45:16,France,+33 202 469 5292,8
1885,Wanda Green,2013-04-07 02:35:05,Germany,+49 388 148 5451,7
1886,Michael Guerra,2014-06-18 19:32:22,Poland,+48 321 448 2845,12
1887,Monica Mcconnell,2013-09-19 05:13:08,Germany,+49 333 392 3238,6
1888,Lisa Howard,2016-09-04 03:05:37,Germany,+49 249 305 8180,7
1889,Diana Butler,2014-10-24 08:05:34,Poland,+48 314 102 3663,4
1890,Sabrina Hill,2015-07-29 05:56:57,Germany,+49 399 917 9162,8
1891,Ronald Tapia,2017-10-07 23:00:11,Germany,+49 220 979 3782,13
1892,Shawn Ellison,2017-04-25 03:10:15,Belgium,+32 371 335 9984,12
1893,Virginia Duke,2014-10-02 01:05:01,The Netherlands,+31 210 710 5414,12
1894,Heather Medina,2015-07-10 11:09:41,Germany,+49 228 691 9377,6
1895,Roberta Alvarez,2017-12-16 08:21:44,France,+33 418 846 5687,6
1896,Xavier Stokes,2016-02-12 06:35:48,Poland,+48 292 430 2623,10
1897,Tina Powell,2016-10-18 06:31:40,France,+33 202 619 9082,7
1898,Matthew Russell,2014-12-15 03:34:40,Austria,+43 393 839 7486,3
1899,Danielle Hoffman,2017-07-23 16:57:05,Poland,+48 489 350 3895,10
1900,Amy Oliver,2017-05-03 03:59:49,Poland,+48 421 269 4926,8
1901,Sara Giles,2016-08-26 00:01:16,France,+33 384 799 6685,9
1902,Ariel Walter,2013-12-30 03:05:49,The Netherlands,+31 263 639 6989,0
1903,Ashley Cox,2017-06-25 15:17:23,Germany,+49 221 328 9327,9
1904,Edward Hansen,2016-03-14 22:25:19,Germany,+49 412 132 3212,12
1905,Veronica Johnson,2015-12-27 01:19:00,Belgium,+32 356 259 8776,13
1906,Danielle Wilkerson,2013-01-13 23:34:37,Germany,+49 277 749 7189,12
1907,Danielle Anderson,2016-07-27 15:51:13,The Netherlands,+31 415 521 8059,12
1908,Sabrina Hendrix,2014-01-29 20:00:09,Germany,+49 251 997 2539,5
1909,Scott Larson,2015-01-03 08:22:39,Austria,+43 361 739 6311,6
1910,April Patel,2017-02-21 02:58:45,Belgium,+32 366 477 9746,12
1911,Anna Wagner MD,2017-05-15 09:13:35,Belgium,+32 311 128 9801,15
1912,Gina Leon,2016-07-08 10:51:50,Austria,+43 452 627 8992,3
1913,David Morales,2017-01-23 09:20:10,The Netherlands,+31 300 806 1833,8
1914,Jason Anderson,2017-05-27 02:20:13,France,+33 289 731 2312,11
1915,Joseph Glenn,2013-02-18 18:17:20,Belgium,+32 239 924 3660,0
1916,Megan Clarke,2017-06-26 08:12:37,France,+33 205 315 8644,9
1917,Tyler Cox,2017-02-21 02:42:39,Belgium,+32 390 696 3478,1
1918,Mr. Anthony Fleming III,2017-05-21 23:54:52,Germany,+49 418 606 7503,1
1919,Timothy Garrett,2014-12-28 19:17:22,France,+33 380 216 8893,3
1920,Mary Jackson,2013-12-30 01:02:34,France,+33 312 220 7666,1
1921,Denise Jimenez,2014-09-13 23:47:40,Austria,+43 433 636 3657,1
1922,Melissa Navarro,2016-02-23 20:46:19,Poland,+48 196 883 1532,4
1923,Mike Bryan,2016-04-14 18:50:43,France,+33 402 113 3167,1
1924,Edward May,2014-01-04 16:16:51,Germany,+49 359 379 5767,13
1925,Karla Stewart,2013-12-27 05:32:03,The Netherlands,+31 457 823 5476,0
1926,Matthew Smith,2014-10-04 12:41:43,The Netherlands,+31 358 110 1840,9
1927,Gregory Allen,2015-02-27 09:51:18,Belgium,+32 347 723 5408,9
1928,Angela Hardy,2015-07-23 16:11:28,Germany,+49 286 196 4862,3
1929,Curtis Velez,2017-01-25 03:54:34,Germany,+49 243 358 8324,1
1930,Jennifer Donaldson,2016-11-18 17:37:24,France,+33 369 391 3969,7
1931,Mark Sanders,2014-06-05 03:53:13,Germany,+49 355 312 5702,8
1932,William Alvarez,2013-12-02 10:53:56,Poland,+48 383 116 8247,1
1933,Eric Golden,2014-12-28 19:55:22,France,+33 363 651 2003,8
1934,Michael Moran,2016-03-06 21:24:16,France,+33 266 775 6790,2
1935,Steven Berger,2017-10-24 18:19:39,Austria,+43 263 640 4586,15
1936,Katherine Wade,2014-07-02 08:14:34,Germany,+49 456 365 5690,7
1937,Janet Harris,2016-04-01 23:13:18,Germany,+49 409 895 8768,10
1938,Terry Wang,2014-01-12 16:54:56,France,+33 293 339 9940,6
1939,Kenneth Garcia,2013-08-03 21:14:53,Germany,+49 231 104 5653,13
1940,Catherine Hernandez,2017-01-09 22:31:07,Austria,+43 468 524 6557,13
1941,Dan Robinson,2014-12-17 17:48:20,Germany,+49 338 359 9282,6
1942,Matthew Haney,2016-08-01 17:27:57,Germany,+49 321 632 6599,15
1943,Stephanie Bennett,2015-12-09 13:24:29,Poland,+48 285 738 8037,3
1944,Kayla Hampton,2013-10-15 01:08:28,Austria,+43 342 159 1934,2
1945,Lucas Martin,2015-04-29 17:24:05,Germany,+49 295 591 9536,4
1946,Ebony Clark,2016-10-30 11:47:30,The Netherlands,+31 425 764 7518,5
1947,Amy Mcdonald,2017-06-16 22:33:32,France,+33 378 887 8911,4
1948,Mario Vargas,2017-10-17 04:54:21,The Netherlands,+31 451 722 7793,1
1949,Alex Hill,2016-05-31 08:46:47,France,+33 315 936 9756,1
1950,Sandra Hendricks,2017-06-05 09:09:04,Germany,+49 196 298 3669,2
1951,Christopher Horton,2017-04-20 14:36:41,The Netherlands,+31 464 794 8493,12
1952,Wesley Nelson,2017-11-06 12:42:16,The Netherlands,+31 233 983 7852,2
1953,Cody Valencia,2014-08-29 22:06:07,France,+33 272 119 9468,13
1954,Calvin Grant,2017-08-29 18:00:46,Belgium,+32 366 930 7668,3
1955,Andrea Mayer,2013-12-10 11:34:51,France,+33 285 511 9039,13
1956,Adam Martin,2017-04-22 19:35:45,The Netherlands,+31 365 835 6135,12
1957,Robert Benjamin,2015-10-05 05:08:58,France,+33 263 479 7194,12
1958,Bradley Hill,2013-04-19 06:02:54,Germany,+49 494 169 9777,3
1959,Lauren Newman,2015-04-13 06:20:01,Poland,+48 451 813 1969,3
1960,Monica Walters,2015-12-22 19:29:42,The Netherlands,+31 259 549 2520,15
1961,Christian Willis,2014-04-18 20:43:22,The Netherlands,+31 230 676 3033,8
1962,Michael Clements,2016-09-02 08:16:44,Poland,+48 422 877 6894,1
1963,James Carrillo,2015-11-02 14:58:05,The Netherlands,+31 209 448 9430,9
1964,Jermaine Weiss,2013-03-05 04:23:24,Belgium,+32 248 588 7108,3
1965,Jason Olsen,2015-08-26 06:06:20,The Netherlands,+31 352 476 4684,8
1966,Michael Thomas,2015-09-10 05:37:29,Belgium,+32 470 605 1121,13
1967,Brenda Dunn,2013-04-18 05:04:53,Poland,+48 335 333 3548,4
1968,Rebecca Mitchell,2016-08-12 15:18:42,France,+33 319 189 9650,11
1969,Kristi Nguyen,2013-11-02 21:16:21,The Netherlands,+31 431 164 4863,11
1970,Janice Abbott,2015-06-19 16:51:30,The Netherlands,+31 466 251 5121,5
1971,Ryan Mueller,2015-03-14 16:58:41,France,+33 365 417 6451,5
1972,Donald Nelson,2017-12-20 05:44:25,Austria,+43 474 927 4717,12
1973,Nicole Roman,2017-08-14 04:34:56,Austria,+43 491 235 2677,5
1974,Daniel Holt,2016-04-08 23:39:59,France,+33 289 281 8893,11
1975,Todd Smith,2017-01-05 07:41:47,Belgium,+32 253 499 5175,2
1976,Susan Fuller,2016-10-06 16:47:22,Germany,+49 449 705 6101,9
1977,Russell Sullivan,2013-04-12 21:44:19,The Netherlands,+31 230 874 5118,8
1978,Joel Hart,2015-02-25 17:57:12,Belgium,+32 290 928 9376,3
1979,Kathryn Manning,2015-03-15 19:19:39,The Netherlands,+31 368 619 4600,1
1980,Jerry Sanchez,2013-03-27 06:24:54,Germany,+49 362 188 1114,12
1981,Billy Santos,2016-12-13 22:47:09,Germany,+49 365 924 6435,8
1982,Jonathan Robinson,2014-06-26 20:27:32,Austria,+43 241 942 2825,13
1983,Douglas Morton,2015-10-25 04:39:58,France,+33 267 423 2727,13
1984,Christine Wolfe,2016-12-21 22:01:10,Poland,+48 467 109 4454,1
1985,Andrea Miller,2014-01-16 23:34:14,Germany,+49 252 595 4298,12
1986,Holly Garcia,2013-01-12 22:12:37,France,+33 257 939 4528,9
1987,Daniel Rollins,2014-01-28 12:43:33,Germany,+49 339 885 1814,7
1988,Jessica Arnold,2013-12-31 19:32:48,France,+33 402 766 7522,9
1989,Tyler Guzman,2014-09-23 03:20:29,The Netherlands,+31 465 327 9101,14
1990,Heather Stein,2017-04-26 14:19:11,Poland,+48 273 554 1999,3
1991,Karen Grant,2015-02-20 08:54:22,Germany,+49 358 364 9605,1
1992,Joshua Moore,2016-06-08 08:19:44,The Netherlands,+31 297 695 1488,6
1993,Jessica Ryan,2014-06-12 00:11:27,France,+33 276 971 1036,0
1994,Breanna Parker,2014-04-20 05:07:41,France,+33 432 147 2142,7
1995,Scott Barnett,2014-03-08 19:13:36,Poland,+48 203 708 9988,13
1996,Jennifer Kelly,2013-11-27 20:00:52,France,+33 315 842 6486,0
1997,Kathryn Mendoza,2015-11-05 08:59:44,The Netherlands,+31 342 505 8140,9
1998,Sharon Lewis,2013-09-10 10:56:35,France,+33 278 279 1502,14
1999,Nancy Johnson,2017-11-13 20:53:13,Poland,+48 275 804 1958,0
2000,Ashley Johnson,2018-01-08 17:38:28,France,+33 490 659 6609,10
2001,Kevin Johnson,2013-06-30 13:08:34,The Netherlands,+31 406 989 3866,6
2002,Deanna Lee,2015-03-09 15:14:07,France,+33 293 363 8056,3
2003,Victor Kirk,2016-07-02 15:17:54,France,+33 478 232 1885,15
2004,Kathryn Robinson,2017-04-01 00:35:47,France,+33 423 386 6517,9
2005,Benjamin Donaldson,2014-06-16 23:05:52,Poland,+48 310 576 3758,11
2006,Kelsey Smith,2015-09-06 08:53:53,Belgium,+32 290 154 3354,15
2007,Andre Castillo,2015-02-12 09:20:51,Belgium,+32 246 647 9284,5
2008,Erica Solis,2017-10-08 21:24:40,The Netherlands,+31 432 751 4649,0
2009,Kimberly Young,2014-07-20 18:03:59,France,+33 362 592 5726,13
2010,Gary Bright,2015-08-29 02:45:42,Belgium,+32 436 208 5548,8
2011,Jordan Wade,2015-08-18 21:43:15,Poland,+48 481 571 2213,8
2012,Joseph Hernandez,2014-07-13 15:23:19,Belgium,+32 250 960 4030,14
2013,Valerie Hudson,2014-07-05 07:14:06,Belgium,+32 305 804 6321,3
2014,Holly Barrett,2016-06-29 07:13:08,France,+33 365 334 2349,3
2015,Gregory Flores,2016-05-22 19:34:11,Germany,+49 494 137 7865,11
2016,Elizabeth Rich,2016-10-22 13:14:34,Belgium,+32 400 989 3017,1
2017,Becky Mccall DDS,2015-07-18 03:34:36,Poland,+48 400 711 3333,0
2018,Joseph Davis,2016-02-12 02:03:10,Poland,+48 478 874 7127,9
2019,Tracy Rodriguez,2016-09-27 23:46:17,Austria,+43 297 617 3716,13
2020,Jonathan Wood,2014-05-21 04:02:51,Germany,+49 237 485 2152,7
2021,Katie Wheeler,2016-03-21 23:20:41,Poland,+48 380 723 8183,10
2022,Elizabeth Scott,2014-09-11 02:36:15,Belgium,+32 245 126 1940,12
2023,Mary Howard,2015-04-09 05:20:22,Belgium,+32 354 323 4777,2
2024,Jill Flores,2016-09-16 22:17:16,France,+33 339 579 3972,14
2025,Ashley Navarro,2017-04-09 07:47:46,Belgium,+32 428 834 9138,15
2026,Eddie Wall,2014-05-21 13:04:09,Belgium,+32 472 236 5128,6
2027,Kristy Chung,2016-11-24 23:35:54,Austria,+43 448 327 3621,12
2028,Tonya Hall,2014-08-30 10:44:15,The Netherlands,+31 363 522 2336,0
2029,Theresa Garcia,2013-11-10 14:03:19,Poland,+48 403 206 3383,3
2030,Raven Hoover,2013-01-29 15:01:26,Germany,+49 433 957 6476,5
2031,Matthew Wolfe,2014-06-19 23:48:56,Poland,+48 371 821 3115,14
2032,Andrea Thompson,2016-12-12 02:58:19,Poland,+48 389 220 4629,9
2033,Heidi Reid,2016-04-20 08:41:50,France,+33 443 472 5326,6
2034,Danielle Bailey,2017-08-06 11:21:36,Belgium,+32 382 198 8083,10
2035,Crystal Mccoy,2017-01-11 14:42:05,Poland,+48 396 841 9458,1
2036,Susan Flores,2017-06-21 18:04:37,The Netherlands,+31 423 200 9878,5
2037,Kelly Floyd,2013-11-11 15:18:43,The Netherlands,+31 464 409 6540,7
2038,Jade Trevino,2014-07-18 21:11:05,The Netherlands,+31 334 873 1244,9
2039,Chad Shea,2017-12-17 01:26:49,Poland,+48 296 176 7445,8
2040,Gabriel Gross,2014-04-20 08:02:22,Austria,+43 487 961 7143,6
2041,Taylor Wade,2016-06-01 01:57:00,Austria,+43 446 240 5751,3
2042,Bradley Miller,2017-11-04 01:11:38,The Netherlands,+31 331 280 6030,15
2043,Patricia Patterson,2015-05-13 08:08:56,Germany,+49 271 737 4999,0
2044,Robin Williams,2017-08-13 13:22:50,Germany,+49 248 233 2038,8
2045,Nicole Thompson,2016-07-14 01:25:34,France,+33 392 423 5472,2
2046,Riley Hunt,2014-04-14 09:04:51,Austria,+43 371 310 3425,15
2047,Brianna Weeks,2013-01-24 00:41:16,The Netherlands,+31 272 162 1275,6
2048,Tammy Richards,2013-03-11 09:00:22,France,+33 227 429 6675,12
2049,Sarah Henderson,2014-05-21 20:09:49,The Netherlands,+31 302 297 9422,5
